id_codedep_codecom,coddep,commune,pmun,pcap,ptot
02219,02,COUCY-LA-VILLE,200,72,272
02220,02,COULONGES-COHAN,436,15,451
02221,02,COUPRU,152,4,156
02222,02,COURBES,32,0,32
02223,02,COURBOIN,301,12,313
02224,02,COURCELLES-SUR-VESLE,346,4,350
02225,02,COURCHAMPS,84,2,86
02226,02,COURMELLES,1863,30,1893
02227,02,COURMONT,120,1,121
02228,02,COURTEMONT-VARENNES,339,6,345
02229,02,COURTRIZY-ET-FUSSIGNY,71,0,71
02230,02,COUVRELLES,186,6,192
02231,02,COUVRON-ET-AUMENCOURT,941,9,950
02232,02,COYOLLES,362,10,372
02233,02,CRAMAILLE,145,8,153
02234,02,CRAONNE,83,1,84
02235,02,CRAONNELLE,115,3,118
02236,02,CRÉCY-AU-MONT,330,3,333
02237,02,CRÉCY-SUR-SERRE,1502,16,1518
02238,02,CRÉPY,1816,31,1847
02239,02,CRÉZANCY,1244,85,1329
02240,02,CROIX-FONSOMME,218,3,221
02241,02,LA CROIX-SUR-OURCQ,96,3,99
02242,02,CROUTTES-SUR-MARNE,641,11,652
02243,02,CROUY,2923,47,2970
02244,02,CRUPILLY,63,3,66
02245,02,CUFFIES,1805,35,1840
02246,02,CUGNY,611,4,615
02248,02,CUIRIEUX,156,3,159
02249,02,CUIRY-HOUSSE,100,0,100
02250,02,CUIRY-LÈS-CHAUDARDES,73,4,77
02251,02,CUIRY-LÈS-IVIERS,27,1,28
02252,02,CUISSY-ET-GENY,71,2,73
02253,02,CUISY-EN-ALMONT,358,3,361
02254,02,CUTRY,129,5,134
02255,02,CYS-LA-COMMUNE,153,2,155
02256,02,DAGNY-LAMBERCY,129,3,132
02257,02,DALLON,437,13,450
02258,02,DAMMARD,370,13,383
02259,02,DAMPLEUX,392,15,407
02260,02,DANIZY,650,11,661
02261,02,DERCY,391,9,400
02262,02,DEUILLET,211,3,214
02263,02,DHUIZEL,112,0,112
02264,02,DIZY-LE-GROS,730,16,746
02265,02,DOHIS,99,2,101
02266,02,DOLIGNON,46,2,48
02267,02,DOMMIERS,292,10,302
02268,02,DOMPTIN,647,13,660
02269,02,DORENGT,155,6,161
02270,02,DOUCHY,164,3,167
02271,02,DRAVEGNY,130,2,132
02272,02,DROIZY,78,2,80
02273,02,DURY,207,0,207
02274,02,EBOULEAU,195,6,201
02275,02,EFFRY,319,6,325
02276,02,ENGLANCOURT,117,5,122
02277,02,EPAGNY,342,7,349
02278,02,EPARCY,28,5,33
02279,02,EPAUX-BÉZU,553,25,578
02280,02,EPIEDS,409,12,421
02281,02,L'EPINE-AUX-BOIS,256,11,267
02282,02,EPPES,427,8,435
02283,02,ERLON,287,8,295
02284,02,ERLOY,102,1,103
02286,02,ESQUÉHÉRIES,867,11,878
02287,02,ESSIGNY-LE-GRAND,1048,27,1075
02288,02,ESSIGNY-LE-PETIT,347,8,355
02289,02,ESSISES,411,11,422
02290,02,ESSÔMES-SUR-MARNE,2745,73,2818
02291,02,ESTRÉES,410,8,418
02292,02,ETAMPES-SUR-MARNE,1305,28,1333
02293,02,ETAVES-ET-BOCQUIAUX,553,10,563
02294,02,ETOUVELLES,207,8,215
02295,02,ETRÉAUPONT,853,7,860
02296,02,ETREILLERS,1197,21,1218
02297,02,ETRÉPILLY,121,2,123
02298,02,ETREUX,1420,9,1429
02299,02,EVERGNICOURT,546,6,552
02302,02,FAVEROLLES,321,12,333
02303,02,FAYET,680,16,696
02304,02,LA FÈRE,2838,135,2973
02305,02,FÈRE-EN-TARDENOIS,3001,55,3056
02306,02,LA FERTÉ-CHEVRESIS,510,9,519
02307,02,LA FERTÉ-MILON,2060,159,2219
02308,02,FESMY-LE-SART,476,8,484
02309,02,FESTIEUX,671,5,676
02310,02,FIEULAINE,248,7,255
02311,02,FILAIN,120,2,122
02312,02,LA FLAMENGRIE,1100,10,1110
02313,02,FLAVIGNY-LE-GRAND-ET-BEAURAIN,444,5,449
02315,02,FLAVY-LE-MARTEL,1669,34,1703
02316,02,FLEURY,128,5,133
02317,02,FLUQUIÈRES,218,4,222
02318,02,FOLEMBRAY,1381,18,1399
02319,02,FONSOMME,490,8,498
02320,02,FONTAINE-LÈS-CLERCS,237,4,241
02321,02,FONTAINE-LÈS-VERVINS,901,189,1090
02322,02,FONTAINE-NOTRE-DAME,386,3,389
02323,02,FONTAINE-UTERTE,134,3,137
02324,02,FONTENELLE,281,3,284
02326,02,FONTENOY,470,8,478
02327,02,FORESTE,163,1,164
02328,02,FOSSOY,513,6,519
02329,02,FOURDRAIN,425,9,434
02330,02,FRANCILLY-SELENCY,530,7,537
02331,02,FRANQUEVILLE,110,3,113
02332,02,FRESNES-EN-TARDENOIS,265,4,269
02333,02,FRESNES-SOUS-COUCY,164,0,164
02334,02,FRESNOY-LE-GRAND,2958,70,3028
02335,02,FRESSANCOURT,183,8,191
02336,02,FRIÈRES-FAILLOUÃ«L,983,15,998
02337,02,FROIDESTRÉES,168,4,172
02338,02,FROIDMONT-COHARTILLE,252,10,262
02339,02,GANDELU,690,9,699
02340,02,GAUCHY,5235,74,5309
02341,02,GERCY,268,1,269
02342,02,GERGNY,134,2,136
02343,02,GERMAINE,81,0,81
02345,02,GIBERCOURT,41,1,42
02346,02,GIZY,664,12,676
02347,02,GLAND,444,6,450
02349,02,GOUDELANCOURT-LÈS-BERRIEUX,56,0,56
02350,02,GOUDELANCOURT-LÈS-PIERREPONT,136,2,138
02351,02,GOUSSANCOURT,113,6,119
02352,02,GOUY,560,10,570
02353,02,GRANDLUP-ET-FAY,287,10,297
02354,02,GRANDRIEUX,80,2,82
02355,02,GRICOURT,953,26,979
02356,02,GRISOLLES,240,2,242
02357,02,GRONARD,71,2,73
02358,02,GROUGIS,333,3,336
02359,02,GRUGIES,1301,20,1321
02360,02,VILLENEUVE-SUR-AISNE,2751,39,2790
02361,02,GUISE,4645,78,4723
02362,02,GUIVRY,238,12,250
02363,02,GUNY,390,3,393
02364,02,GUYENCOURT,258,5,263
02366,02,HANNAPES,324,7,331
02367,02,HAPPENCOURT,130,4,134
02368,02,HARAMONT,574,7,581
02369,02,HARCIGNY,242,2,244
02370,02,HARGICOURT,610,5,615
02371,02,HARLY,1578,35,1613
02372,02,HARTENNES-ET-TAUX,347,10,357
02373,02,HARY,197,5,202
02374,02,LEHAUCOURT,861,9,870
02375,02,HAUTEVESNES,159,3,162
02376,02,HAUTEVILLE,174,5,179
02377,02,HAUTION,135,8,143
02378,02,LA HÉRIE,129,5,134
02379,02,LE HÉRIE-LA-VIÉVILLE,209,123,332
02380,02,HINACOURT,24,1,25
02381,02,HIRSON,8710,187,8897
02382,02,HOLNON,1367,39,1406
02383,02,HOMBLIÈRES,1452,46,1498
02384,02,HOURY,56,2,58
02385,02,HOUSSET,160,3,163
02386,02,IRON,225,2,227
02387,02,ITANCOURT,1015,35,1050
02388,02,IVIERS,225,6,231
02389,02,JAULGONNE,659,16,675
02390,02,JEANCOURT,264,2,266
02391,02,JEANTES,206,0,206
02392,02,JONCOURT,311,6,317
02393,02,JOUAIGNES,141,5,146
02395,02,JUMENCOURT,141,6,147
02396,02,JUMIGNY,64,1,65
02397,02,JUSSY,1252,20,1272
02398,02,JUVIGNY,284,4,288
02399,02,JUVINCOURT-ET-DAMARY,607,5,612
02400,02,LAFFAUX,148,4,152
02401,02,LAIGNY,194,2,196
02402,02,LANCHY,37,2,39
02403,02,LANDIFAY-ET-BERTAIGNEMONT,260,7,267
02404,02,LANDOUZY-LA-COUR,190,0,190
02405,02,LANDOUZY-LA-VILLE,535,5,540
02406,02,LANDRICOURT,132,5,137
02407,02,LANISCOURT,199,9,208
02408,02,LAON,24304,666,24970
02409,02,LAPPION,268,4,272
02410,02,LARGNY-SUR-AUTOMNE,244,10,254
02411,02,LATILLY,203,4,207
02412,02,LAUNOY,100,1,101
02413,02,LAVAL-EN-LAONNOIS,244,4,248
02414,02,LAVAQUERESSE,201,5,206
02415,02,LAVERSINE,160,4,164
02416,02,LEMÉ,420,10,430
02417,02,LEMPIRE,116,0,116
02418,02,LERZY,223,4,227
02419,02,LESCHELLE,269,9,278
02420,02,LESDINS,829,11,840
02421,02,LESGES,106,1,107
02422,02,LESQUIELLES-SAINT-GERMAIN,805,10,815
02423,02,LEUILLY-SOUS-COUCY,422,8,430
02424,02,LEURY,104,0,104
02425,02,LEUZE,172,3,175
02426,02,LEVERGIES,540,10,550
02427,02,LHUYS,138,1,139
02428,02,LICY-CLIGNON,74,2,76
02429,02,LIERVAL,122,1,123
02430,02,LIESSE-NOTRE-DAME,1281,119,1400
02431,02,LIEZ,383,9,392
02432,02,LIMÉ,189,5,194
02433,02,LISLET,221,8,229
02435,02,LOGNY-LÈS-AUBENTON,79,0,79
02438,02,LONGPONT,249,9,258
02439,02,LES SEPTVALLONS,1177,20,1197
02440,02,LOR,138,0,138
02441,02,LOUÂTRE,188,3,191
02442,02,LOUPEIGNE,90,1,91
02443,02,LUCY-LE-BOCAGE,203,6,209
02444,02,LUGNY,121,0,121
02445,02,LUZOIR,282,6,288
02446,02,LY-FONTAINE,118,1,119
02447,02,MAAST-ET-VIOLAINE,147,5,152
02448,02,MÂCHECOURT,121,4,125
02449,02,MACOGNY,66,3,69
02450,02,MACQUIGNY,366,4,370
02451,02,MAGNY-LA-FOSSE,124,1,125
02452,02,MAISSEMY,236,10,246
02453,02,MAIZY,404,8,412
02454,02,LA MALMAISON,404,3,407
02455,02,MALZY,204,1,205
02456,02,MANICAMP,299,4,303
02457,02,MARCHAIS,404,10,414
02458,02,DHUYS ET MORIN-EN-BRIE,820,17,837
02459,02,MARCY,161,8,169
02460,02,MARCY-SOUS-MARLE,201,1,202
02461,02,MAREST-DAMPCOURT,383,6,389
02462,02,MAREUIL-EN-DÔLE,231,2,233
02463,02,MARFONTAINE,89,2,91
02464,02,MARGIVAL,365,2,367
02465,02,MARIGNY-EN-ORXOIS,513,7,520
02466,02,MARIZY-SAINTE-GENEVIÈVE,133,0,133
02467,02,MARIZY-SAINT-MARD,51,1,52
02468,02,MARLE,2235,29,2264
02469,02,MARLY-GOMONT,485,13,498
02470,02,MARTIGNY,435,12,447
02471,02,MARTIGNY-COURPIERRE,135,2,137
02472,02,MAUREGNY-EN-HAYE,409,7,416
02473,02,MAYOT,215,1,216
02474,02,MENNESSIS,392,4,396
02476,02,MENNEVRET,669,14,683
02477,02,MERCIN-ET-VAUX,964,21,985
02478,02,MERLIEUX-ET-FOUQUEROLLES,261,8,269
02480,02,MESBRECOURT-RICHECOURT,312,3,315
02481,02,MESNIL-SAINT-LAURENT,473,16,489
02482,02,MEURIVAL,54,1,55
02483,02,MÉZIÈRES-SUR-OISE,513,10,523
02484,02,MÉZY-MOULINS,527,3,530
02485,02,MISSY-AUX-BOIS,94,4,98
02486,02,MISSY-LÈS-PIERREPONT,107,1,108
02487,02,MISSY-SUR-AISNE,627,9,636
02488,02,MOLAIN,156,2,158
02489,02,MOLINCHART,342,7,349
02490,02,MONAMPTEUIL,126,3,129
02491,02,MONCEAU-LE-NEUF-ET-FAUCOUZY,324,9,333
02492,02,MONCEAU-LÈS-LEUPS,454,8,462
02493,02,MONCEAU-LE-WAAST,224,6,230
02494,02,MONCEAU-SUR-OISE,127,2,129
02495,02,MONDREPUIS,1046,15,1061
02496,02,MONNES,100,1,101
02497,02,MONS-EN-LAONNOIS,1154,29,1183
02498,02,MONTAIGU,763,13,776
02499,02,MONTBAVIN,43,2,45
02500,02,MONTBREHAIN,810,19,829
02501,02,MONTCHÂLONS,93,2,95
02502,02,MONTCORNET,1324,9,1333
02503,02,MONT-D'ORIGNY,831,2,833
02504,02,MONTESCOURT-LIZEROLLES,1616,28,1644
02505,02,MONTFAUCON,206,5,211
02506,02,MONTGOBERT,195,6,201
02507,02,MONTGRU-SAINT-HILAIRE,31,1,32
02508,02,MONTHENAULT,151,6,157
02509,02,MONTHIERS,156,0,156
02510,02,MONTHUREL,151,2,153
02511,02,MONTIGNY-EN-ARROUAISE,295,4,299
02512,02,MONTIGNY-L'ALLIER,270,5,275
02513,02,MONTIGNY-LE-FRANC,138,2,140
02514,02,MONTIGNY-LENGRAIN,704,15,719
02515,02,MONTIGNY-LÈS-CONDÉ,55,6,61
02516,02,MONTIGNY-SOUS-MARLE,67,1,68
02517,02,MONTIGNY-SUR-CRÉCY,299,5,304
02518,02,MONTLEVON,303,3,306
02519,02,MONTLOUÉ,186,4,190
02520,02,MONT-NOTRE-DAME,741,7,748
02521,02,MONTREUIL-AUX-LIONS,1364,14,1378
02522,02,MONT-SAINT-JEAN,74,2,76
02523,02,MONT-SAINT-MARTIN,72,1,73
02524,02,MONT-SAINT-PÈRE,694,15,709
02525,02,MORCOURT,577,13,590
02526,02,MORGNY-EN-THIÉRACHE,99,3,102
02527,02,MORSAIN,458,9,467
02528,02,MORTEFONTAINE,228,5,233
02529,02,MORTIERS,178,1,179
02530,02,MOULINS,78,1,79
02531,02,MOUSSY-VERNEUIL,118,1,119
02532,02,MOÃ¿-DE-L'AISNE,986,18,1004
02533,02,MURET-ET-CROUTTES,111,8,119
02534,02,MUSCOURT,48,1,49
02535,02,NAMPCELLES-LA-COUR,113,5,118
02536,02,NAMPTEUIL-SOUS-MURET,103,1,104
02537,02,NANTEUIL-LA-FOSSE,202,1,203
02538,02,NANTEUIL-NOTRE-DAME,70,0,70
02539,02,NAUROY,702,8,710
02540,02,NESLES-LA-MONTAGNE,1227,36,1263
02541,02,NEUFCHÂTEL-SUR-AISNE,421,6,427
02542,02,NEUFLIEUX,82,2,84
02543,02,NEUILLY-SAINT-FRONT,2066,34,2100
02544,02,NEUVE-MAISON,616,14,630
02545,02,LA NEUVILLE-BOSMONT,187,2,189
02546,02,LA NEUVILLE-EN-BEINE,193,4,197
02547,02,LA NEUVILLE-HOUSSET,66,1,67
02548,02,LA NEUVILLE-LÈS-DORENGT,377,7,384
02549,02,NEUVILLE-SAINT-AMAND,846,25,871
02550,02,NEUVILLE-SUR-AILETTE,115,3,118
02551,02,NEUVILLE-SUR-MARGIVAL,115,0,115
02552,02,NEUVILLETTE,187,9,196
02553,02,NIZY-LE-COMTE,244,4,248
02554,02,NOGENTEL,1071,22,1093
02555,02,NOGENT-L'ARTAUD,2108,46,2154
02556,02,NOIRCOURT,81,1,82
02557,02,NOROY-SUR-OURCQ,127,0,127
02558,02,LE NOUVION-EN-THIÉRACHE,2557,28,2585
02559,02,NOUVION-ET-CATILLON,462,4,466
02560,02,NOUVION-LE-COMTE,246,4,250
02561,02,NOUVION-LE-VINEUX,153,4,157
02562,02,NOUVRON-VINGRÉ,212,2,214
02563,02,NOYALES,164,3,167
02564,02,NOYANT-ET-ACONIN,495,5,500
02565,02,ŒUILLY,291,3,294
02566,02,OGNES,1104,23,1127
02567,02,OHIS,279,8,287
02568,02,OIGNY-EN-VALOIS,162,4,166
02569,02,OISY,471,3,474
02570,02,OLLEZY,177,0,177
02571,02,OMISSY,717,75,792
02572,02,ORAINVILLE,502,9,511
02573,02,ORGEVAL,60,1,61
02574,02,ORIGNY-EN-THIÉRACHE,1432,28,1460
02575,02,ORIGNY-SAINTE-BENOITE,1670,14,1684
02576,02,OSLY-COURTIL,330,8,338
02577,02,OSTEL,90,1,91
02578,02,OULCHES-LA-VALLÉE-FOULON,86,1,87
02579,02,OULCHY-LA-VILLE,125,9,134
02580,02,OULCHY-LE-CHÂTEAU,816,10,826
02581,02,PAARS,323,1,324
02582,02,PAISSY,76,2,78
02583,02,PANCY-COURTECON,54,2,56
02584,02,PAPLEUX,121,6,127
02585,02,PARCY-ET-TIGNY,259,7,266
02586,02,PARFONDEVAL,139,6,145
02587,02,PARFONDRU,355,7,362
02588,02,PARGNAN,68,2,70
02589,02,PARGNY-FILAIN,261,0,261
02590,02,PARGNY-LA-DHUYS,169,4,173
02591,02,PARGNY-LES-BOIS,135,1,136
02592,02,PARPEVILLE,192,4,196
02593,02,PASLY,1064,21,1085
02594,02,PASSY-EN-VALOIS,132,6,138
02595,02,PASSY-SUR-MARNE,133,0,133
02596,02,PAVANT,763,15,778
02598,02,PERNANT,669,18,687
02599,02,PIERREMANDE,255,3,258
02600,02,PIERREPONT,347,5,352
02601,02,PIGNICOURT,197,2,199
02602,02,PINON,1698,27,1725
02604,02,PITHON,84,1,85
02605,02,PLEINE-SELVE,192,5,197
02606,02,LE PLESSIER-HULEU,70,3,73
02607,02,PLOISY,78,3,81
02608,02,PLOMION,473,2,475
02609,02,PLOYART-ET-VAURSEINE,20,0,20
02610,02,POMMIERS,736,11,747
02612,02,PONT-ARCY,127,1,128
02613,02,PONTAVERT,605,11,616
02614,02,PONTRU,265,7,272
02615,02,PONTRUET,360,5,365
02616,02,PONT-SAINT-MARD,211,3,214
02617,02,POUILLY-SUR-SERRE,508,4,512
02618,02,PRÉMONT,694,12,706
02619,02,PRÉMONTRÉ,658,0,658
02620,02,PRESLES-ET-BOVES,347,9,356
02621,02,PRESLES-ET-THIERNY,379,15,394
02622,02,PRIEZ,54,0,54
02623,02,PRISCES,97,3,100
02624,02,PROISY,275,66,341
02625,02,PROIX,142,2,144
02626,02,PROUVAIS,334,7,341
02627,02,PROVISEUX-ET-PLESNOY,123,3,126
02628,02,PUISEUX-EN-RETZ,217,6,223
02629,02,PUISIEUX-ET-CLANLIEU,311,12,323
02631,02,QUIERZY,411,5,416
02632,02,QUINCY-BASSE,57,1,58
02633,02,QUINCY-SOUS-LE-MONT,60,0,60
02634,02,RAILLIMONT,82,4,86
02635,02,RAMICOURT,146,5,151
02636,02,REGNY,199,5,204
02637,02,REMAUCOURT,293,10,303
02638,02,REMIES,237,1,238
02639,02,REMIGNY,346,7,353
02640,02,RENANSART,157,4,161
02641,02,RENNEVAL,111,4,115
02642,02,RÉSIGNY,173,3,176
02643,02,RESSONS-LE-LONG,769,8,777
02644,02,RETHEUIL,346,13,359
02645,02,REUILLY-SAUVIGNY,192,9,201
02647,02,RIBEAUVILLE,60,0,60
02648,02,RIBEMONT,1937,38,1975
02649,02,ROCOURT-SAINT-MARTIN,307,4,311
02650,02,ROCQUIGNY,357,6,363
02651,02,ROGÉCOURT,106,1,107
02652,02,ROGNY,104,1,105
02653,02,ROMENY-SUR-MARNE,500,13,513
02654,02,ROMERY,82,1,83
02655,02,RONCHÈRES,135,0,135
02656,02,ROUCY,394,10,404
02657,02,ROUGERIES,250,4,254
02658,02,ROUPY,236,8,244
02659,02,ROUVROY,504,13,517
02660,02,ROUVROY-SUR-SERRE,38,2,40
02661,02,ROYAUCOURT-ET-CHAILVET,254,3,257
02662,02,ROZET-SAINT-ALBIN,322,9,331
02663,02,ROZIÈRES-SUR-CRISE,221,5,226
02664,02,ROZOY-BELLEVALLE,123,3,126
02665,02,GRAND-ROZOY,300,5,305
02666,02,ROZOY-SUR-SERRE,1002,17,1019
02667,02,SACONIN-ET-BREUIL,203,6,209
02668,02,SAINS-RICHAUMONT,1057,21,1078
02670,02,SAINT-ALGIS,151,0,151
02671,02,SAINT-AUBIN,287,5,292
02672,02,SAINT-BANDRY,261,4,265
02673,02,SAINT-CHRISTOPHE-Ã -BERRY,444,7,451
02674,02,SAINT-CLÉMENT,48,0,48
02675,02,SAINTE-CROIX,133,1,134
02676,02,SAINT-ERME-OUTRE-ET-RAMECOURT,1716,40,1756
02677,02,SAINT-EUGÈNE,240,3,243
02678,02,SAINTE-GENEVIÈVE,68,0,68
02679,02,SAINT-GENGOULPH,150,4,154
02680,02,SAINT-GOBAIN,2294,37,2331
02681,02,SAINT-GOBERT,279,5,284
02682,02,SAINT-MARD,114,3,117
02683,02,SAINT-MARTIN-RIVIÈRE,110,3,113
02684,02,SAINT-MICHEL,3314,57,3371
02685,02,SAINT-NICOLAS-AUX-BOIS,120,1,121
02686,02,SAINT-PAUL-AUX-BOIS,373,4,377
02687,02,SAINT-PIERRE-AIGLE,333,9,342
02688,02,SAINT-PIERRE-LÈS-FRANQUEVILLE,48,4,52
02689,02,SAINT-PIERREMONT,41,1,42
02690,02,SAINTE-PREUVE,80,1,81
02691,02,SAINT-QUENTIN,53570,1281,54851
02693,02,SAINT-RÉMY-BLANZY,221,3,224
02694,02,SAINT-SIMON,641,10,651
02695,02,SAINT-THIBAUT,81,0,81
02696,02,SAINT-THOMAS,76,3,79
02697,02,SAMOUSSY,384,5,389
02698,02,SANCY-LES-CHEMINOTS,101,2,103
02699,02,SAPONAY,280,3,283
02701,02,SAULCHERY,708,8,716
02702,02,SAVY,602,22,624
02703,02,SEBONCOURT,1083,13,1096
02704,02,SELENS,247,4,251
02705,02,LA SELVE,210,6,216
02706,02,SEPTMONTS,566,11,577
02707,02,SEPTVAUX,181,0,181
02708,02,SEQUEHART,215,8,223
02709,02,SERAIN,407,8,415
02710,02,SERAUCOURT-LE-GRAND,742,18,760
02711,02,SERCHES,293,7,300
02712,02,SERGY,142,3,145
02713,02,SERINGES-ET-NESLES,270,4,274
02714,02,SERMOISE,358,2,360
02715,02,SERVAL,45,3,48
02716,02,SERVAIS,290,5,295
02717,02,SÉRY-LÈS-MÉZIÈRES,590,13,603
02718,02,SILLY-LA-POTERIE,121,3,124
02719,02,SINCENY,2028,41,2069
02720,02,SISSONNE,2034,74,2108
02721,02,SISSY,476,2,478
02722,02,SOISSONS,28712,651,29363
02723,02,SOIZE,98,1,99
02724,02,SOMMELANS,61,1,62
02725,02,SOMMERON,139,6,145
02726,02,SOMMETTE-EAUCOURT,181,3,184
02727,02,SONS-ET-RONCHÈRES,221,3,224
02728,02,SORBAIS,264,4,268
02729,02,SOUCY,81,1,82
02730,02,SOUPIR,267,6,273
02731,02,LE SOURD,171,2,173
02732,02,SURFONTAINE,104,0,104
02734,02,TAILLEFONTAINE,274,6,280
02735,02,TANNIÈRES,17,0,17
02736,02,TARTIERS,167,5,172
02737,02,TAVAUX-ET-PONTSÉRICOURT,552,12,564
02738,02,TERGNIER,13588,200,13788
02739,02,TERNY-SORNY,335,7,342
02740,02,THENAILLES,221,6,227
02741,02,THENELLES,539,5,544
02742,02,THIERNU,114,0,114
02743,02,LE THUEL,158,1,159
02744,02,TORCY-EN-VALOIS,72,2,74
02745,02,TOULIS-ET-ATTENCOURT,121,1,122
02746,02,TRAVECY,658,8,666
02747,02,TREFCON,83,0,83
02748,02,TRÉLOU-SUR-MARNE,939,24,963
02749,02,TROÃ«SNES,219,7,226
02750,02,TROSLY-LOIRE,583,8,591
02751,02,TRUCY,144,2,146
02752,02,TUGNY-ET-PONT,281,5,286
02753,02,TUPIGNY,328,4,332
02754,02,UGNY-LE-GAY,185,3,188
02755,02,URCEL,589,10,599
02756,02,URVILLERS,684,12,696
02757,02,VADENCOURT,529,8,537
02758,02,VAILLY-SUR-AISNE,2012,37,2049
02759,02,LA VALLÉE-AU-BLÉ,370,3,373
02760,02,LA VALLÉE-MULÂTRE,142,3,145
02761,02,VARISCOURT,211,4,215
02762,02,VASSENS,139,5,144
02763,02,VASSENY,219,4,223
02764,02,VASSOGNE,88,3,91
02765,02,VAUCELLES-ET-BEFFECOURT,246,10,256
02766,02,VAUDESSON,235,6,241
02767,02,VAUXREZIS,322,3,325
02768,02,VAUXAILLON,542,6,548
02769,02,VAUX-ANDIGNY,898,14,912
02770,02,VAUXBUIN,788,20,808
02772,02,VAUX-EN-VERMANDOIS,160,1,161
02773,02,VAUXTIN,39,0,39
02774,02,VENDELLES,118,1,119
02775,02,VENDEUIL,936,17,953
02776,02,VENDHUILE,558,12,570
02777,02,VENDIÈRES,142,7,149
02778,02,VENDRESSE-BEAULNE,97,1,98
02779,02,VÉNÉROLLES,219,3,222
02780,02,VENIZEL,1378,17,1395
02781,02,VERDILLY,453,16,469
02782,02,LE VERGUIER,220,2,222
02783,02,GRAND-VERLY,138,0,138
02784,02,PETIT-VERLY,138,0,138
02785,02,VERMAND,1100,30,1130
02786,02,VERNEUIL-SOUS-COUCY,127,2,129
02787,02,VERNEUIL-SUR-SERRE,258,2,260
02788,02,VERSIGNY,460,7,467
02789,02,VERVINS,2587,96,2683
02790,02,VESLES-ET-CAUMONT,238,3,241
02791,02,VESLUD,259,6,265
02792,02,VEUILLY-LA-POTERIE,157,7,164
02793,02,VÉZAPONIN,119,1,120
02794,02,VÉZILLY,188,4,192
02795,02,VIC-SUR-AISNE,1618,18,1636
02796,02,VICHEL-NANTEUIL,83,0,83
02797,02,VIEL-ARCY,172,1,173
02798,02,VIELS-MAISONS,1221,19,1240
02799,02,VIERZY,407,9,416
02800,02,VIFFORT,313,5,318
02801,02,VIGNEUX-HOCQUET,272,3,275
02802,02,LA VILLE-AUX-BOIS-LÈS-DIZY,209,0,209
02803,02,LA VILLE-AUX-BOIS-LÈS-PONTAVERT,146,5,151
02804,02,VILLEMONTOIRE,186,3,189
02805,02,VILLENEUVE-SAINT-GERMAIN,2549,44,2593
02806,02,VILLENEUVE-SUR-FÈRE,294,5,299
02807,02,VILLEQUIER-AUMONT,656,24,680
02808,02,VILLERET,289,5,294
02809,02,VILLERS-AGRON-AIGUIZY,69,3,72
02810,02,VILLERS-COTTERÊTS,10424,417,10841
02812,02,VILLERS-HÉLON,207,6,213
02813,02,VILLERS-LE-SEC,252,8,260
02814,02,VILLERS-LÈS-GUISE,162,0,162
02815,02,VILLERS-SAINT-CHRISTOPHE,430,17,447
02816,02,VILLERS-SUR-FÈRE,531,6,537
02817,02,VILLE-SAVOYE,82,1,83
02818,02,VILLIERS-SAINT-DENIS,1166,11,1177
02819,02,VINCY-REUIL-ET-MAGNY,116,1,117
02820,02,VIRY-NOUREUIL,1688,43,1731
02821,02,VIVAISE,680,21,701
02822,02,VIVIÈRES,391,12,403
02823,02,VOHARIES,74,0,74
02824,02,VORGES,375,8,383
02826,02,VOULPAIX,356,7,363
02827,02,VOYENNE,312,5,317
02828,02,VREGNY,94,0,94
02829,02,VUILLERY,42,1,43
02830,02,WASSIGNY,955,16,971
02831,02,WATIGNY,379,6,385
02832,02,WIÈGE-FATY,189,5,194
02833,02,WIMY,508,7,515
02834,02,WISSIGNICOURT,169,6,175
03001,03,ABREST,2904,60,2964
03002,03,AGONGES,309,12,321
03003,03,AINAY-LE-CHÂTEAU,987,27,1014
03004,03,ANDELAROCHE,253,7,260
03005,03,ARCHIGNAT,338,3,341
03006,03,ARFEUILLES,633,17,650
03007,03,ARPHEUILLES-SAINT-PRIEST,357,7,364
03008,03,ARRONNES,372,14,386
03009,03,AUBIGNY,135,36,171
03010,03,AUDES,424,13,437
03011,03,AUROUÃ«R,421,9,430
03012,03,AUTRY-ISSARDS,323,5,328
03013,03,AVERMES,3953,96,4049
03014,03,AVRILLY,136,3,139
03015,03,BAGNEUX,328,11,339
03016,03,BARBERIER,143,2,145
03017,03,BARRAIS-BUSSOLLES,189,6,195
03018,03,BAYET,685,14,699
03019,03,BEAULON,1640,24,1664
03020,03,BEAUNE-D'ALLIER,294,7,301
03021,03,BÈGUES,224,2,226
03022,03,BELLENAVES,997,17,1014
03023,03,BELLERIVE-SUR-ALLIER,8741,231,8972
03024,03,BERT,237,6,243
03025,03,BESSAY-SUR-ALLIER,1328,31,1359
03026,03,BESSON,761,18,779
03027,03,BÉZENET,928,24,952
03028,03,BILLEZOIS,364,7,371
03029,03,BILLY,783,12,795
03030,03,BIOZAT,856,15,871
03031,03,BIZENEUILLE,291,9,300
03032,03,BLOMARD,244,2,246
03033,03,BOST,181,4,185
03034,03,BOUCÉ,496,12,508
03035,03,LE BOUCHAUD,212,4,216
03036,03,BOURBON-L'ARCHAMBAULT,2572,72,2644
03037,03,BRAIZE,259,2,261
03038,03,BRANSAT,521,8,529
03039,03,BRESNAY,384,7,391
03040,03,BRESSOLLES,1126,38,1164
03041,03,LE BRETHON,319,12,331
03042,03,LE BREUIL,530,17,547
03043,03,BROÛT-VERNET,1189,75,1264
